,"(-100.2738805, 25.6431545)","(-100.2972559, 25.6212056)","(-100.2135627, 25.6873528)","(-100.2677014, 25.7972103)","(-100.2663074, 25.7825992)","(-100.0867751, 25.6721379)","(-100.3527544, 25.6481318)","(-100.1455167, 25.6070796)","(-100.243558, 25.6848754)","(-100.1538596, 25.7041968)","(-100.2329623, 25.6544994)","(-100.2914885, 25.6250818)","(-100.3109639, 25.7798596)","(-100.2840174, 25.6593413)","(-100.1470955, 25.7621307)","(-100.3336607, 25.7218566)","(-100.2367337, 25.6809683)","(-100.2481743, 25.7687448)","(-100.1323843, 25.7587975)","(-100.3526279, 25.6593898)","(-100.2257528, 25.710128)","(-100.3071791, 25.7921829)","(-100.225344, 25.7026355)","(-100.3624412, 25.6718201)","(-100.2295433, 25.7919045)","(-100.2177706, 25.7439285)","(-100.1869256, 25.6700507)","(-100.2817756, 25.7795061)","(-100.2665035, 25.5934053)","(-100.2293899, 25.7100776)","(-100.1032789, 25.6670487)","(-100.4075137, 25.6576189)","(-100.290049, 25.7037607)","(-100.0805375, 25.6545123)","(-100.2900965, 25.6543542)","(-100.2524947, 25.7599683)","(-100.4190115, 25.7476986)","(-100.2460245, 25.8232824)","(-100.3631344, 25.6762682)","(-100.3571731, 25.7297131)","(-100.3968376, 25.7262812)","(-100.3230916, 25.7968442)","(-100.3248253, 25.6457191)","(-100.3458251, 25.6663347)","(-100.3024736, 25.7584173)","(-100.088156, 25.6755832)","(-100.3352524, 25.7767223)","(-100.1913872, 25.7447943)","(-100.2929768, 25.7246023)","(-100.1459256, 25.6472258)"
"(-100.17127031, 25.75874831)",19257.21281236084,23021.251577569856,10945.359475153478,14145.089212624709,12545.005216715737,30222.75421434198,25466.105409465672,25538.045284520373,12279.076165720388,7936.944680260249,15090.940106883461,22103.077226770307,17011.020810698228,17876.15905980833,4194.496856156759,18820.052267011117,12391.192310626397,9969.246545682481,5348.360073252606,24214.10726614949,8750.169701620891,16871.612365425444,9273.99017316093,24016.41425670457,11285.450915156114,5732.469744538146,14358.113227329612,14050.71432610923,24399.127077321835,9230.499937739718,28915.930675231215,29097.0539714757,14349.004047493241,27834.48315124819,18884.11383583038,9405.948598023233,29984.76892416078,15082.253085482798,23207.143990746314,21267.47865661173,25921.909632489806,18938.41403161216,23154.384125708442,22920.902604205512,14782.340706766687,30636.00296983797,19203.970783872403,3402.168048227523,14563.566888204876,20102.109559435703
"(-100.26487544, 25.66480835)",3614.5727381552565,7390.291731785198,6767.676130906516,16779.514682325873,15143.583723303276,23356.63346706272,11107.418726005968,17077.600804463407,3809.108017308156,14516.809666766929,4615.5371415359095,6780.654052594491,15904.250277361329,2452.264201737369,19927.80253872611,10865.398990236963,4103.908221087945,13700.751025469133,20419.09473977195,9855.420582689787,7965.068368912304,16683.388490537727,6797.491221155647,10271.377945321668,16926.81532325327,12433.443064405528,9066.923511601202,15835.1804030259,9652.654163520934,7719.565262829816,22049.809927951952,15928.31803805921,6392.228528811094,20968.362403968924,3568.1159599097737,12664.056352978974,21342.949838380413,24274.569828144024,10490.074603698691,13445.197227440865,16209.138573480226,17866.058608134215,8082.922414184179,8562.215920745808,12501.385657898129,23769.882222558703,17057.6834887913,13248.671363753028,8399.087614779326,13163.60861777254
"(-100.31610432, 25.67634839)",6713.599497160024,7766.566677318093,11053.967579299677,16160.112027074583,14524.181068051987,28592.205191930007,6716.104319815083,22313.172529330695,8095.399465701317,18071.699908878752,9851.1088664032,7652.162267050127,12337.693243228248,4620.457387917342,22993.665302248595,6009.415984952286,8390.199669481106,13610.852067871821,23848.123610074177,5464.106176498903,11455.94013904185,13416.232940952343,10352.38146326747,5665.969663626669,17250.978855883855,13982.251566431163,13727.29528431757,13881.240059708001,11972.295109626906,11210.437032959362,27285.381652819244,11025.398294117274,4835.4139435851275,26203.934128836216,4537.983252551583,12574.157395381664,15591.995109935559,24518.060994206768,5135.488313387889,8589.214222156188,10458.183845035372,13912.618977044136,6732.9657044757905,4170.901514554924,9867.665466725037,29005.453947425995,13075.678509217201,16677.700234055254,6771.4582654844835,18399.18034263983
"(-100.17275905, 25.73189086)",17476.969761144916,21241.00852635393,8179.872881712227,14112.926695261558,12512.842699352586,27457.26762090073,23724.368048045104,22772.55869107912,10498.833114504461,4670.172096764276,13058.963482415278,20322.83417555438,16978.858293335077,16134.421698387765,7064.137593246276,18348.339543230843,10610.949259410472,9937.08402831933,7319.21934878442,22472.369904728923,7008.432340200322,16839.449848062293,7493.7471219450035,22637.843002063746,12423.647341799504,5285.672621447788,11592.62663388836,14018.55180874608,22618.88402610591,7488.762576319151,26150.444081789963,27718.482716834875,12970.432792852416,25068.996557806935,17142.37647440981,9373.786080660082,29513.056200380506,16943.462911738716,21828.57273610549,20795.76593283146,24867.07820739202,18906.25151424901,21412.646764287874,21179.165242784944,14750.178189403538,27870.516376396714,19171.80826650925,3077.9161088522546,14091.854164424603,17336.62296599445
"(-100.17339464, 25.72954819)",17197.31900920081,20961.357774409826,7900.2221297681235,13958.697520938771,12358.6135250298,27177.616868956626,23475.462897283036,22492.907939135017,10219.182362560357,4510.39458330842,12779.312730471176,20043.183423610277,16824.62911901229,15885.516547625695,7447.143786934946,18194.110368908056,10331.298507466368,9782.854853996543,7702.225542473089,22223.464753966855,6759.527189438253,16685.220673739506,7214.0963700009,22388.937851301678,12269.418167476717,5131.443447125001,11312.975881944256,13864.322634423293,22339.233274161805,7239.857425557082,25870.79332984586,27469.577566072807,12721.527642090346,24789.345805862835,16893.47132364774,9219.556906337295,29358.82702605772,17326.469105427386,21579.66758534342,20641.53675850867,24618.173056629952,18752.02233992622,21163.741613525806,20930.260092022876,14595.94901508075,27590.865624452614,19017.579092186465,2947.32855838554,13867.931712784282,17056.972214050347
"(-100.213929, 25.68383036)",9476.50619856047,13240.544963769484,399.1303428719646,16035.974894877356,14419.95904632877,19346.83430806558,16674.129309651533,14662.125378243969,3220.2540807797195,8679.537442117242,4588.529183979919,12322.370612969935,17244.056419623423,8632.009202931142,15148.416255317052,14972.702541216004,2482.1734967243274,12340.500941436,15403.498010855195,15422.131166335352,3881.7353580361355,18023.19463279982,3207.2098684822504,15838.088528967233,14827.064254916173,8130.965769316864,3482.193321053209,15821.886632021373,14618.420463521463,4356.026630888362,18040.010768954813,21444.484412271562,9435.03847644959,16958.563244971785,9747.860961103546,11319.06108556332,25483.154908104734,22174.818759806923,15554.574431542178,17552.500778419908,20448.991555964032,19205.864750396307,14183.913399990937,14128.926504391373,13841.191800160223,19760.083063561564,18397.489631053395,8682.467785722882,10863.303116614894,9226.1896531593
"(-100.25851155, 25.67419874)",4819.779752750147,8595.498746380088,5410.492466140355,15822.633893756212,14186.702934733616,22674.770371473587,11971.641592437729,17137.961354209074,2451.9243525419956,13146.206501527477,4675.897691281578,7985.861067189381,15164.033532123553,3657.4712163322592,18602.341112739014,10946.24400792468,2746.7245563217843,12691.991269600128,19093.633313784852,10719.64344912155,6639.606942925208,15943.17174529995,5426.888055916194,11135.60081175343,15918.055567384268,11107.981638418432,8039.18856647594,14878.29961445624,10507.398676420498,6409.352107861109,21367.94683236282,16792.540904490972,6017.447046840639,20286.499308379793,4773.322974504664,11655.296597109971,21456.69637481341,23265.81007227502,11313.378415649697,13526.042245128583,16422.53302267271,17125.84186289644,9288.12942877907,9426.43878717757,11761.168912660352,23088.01912696957,16317.466743553523,11923.209937765932,8024.306132808871,12481.745522183408
"(-100.31507348, 25.73343669)",12149.881979564232,14108.445706876746,13236.783753006863,10357.306828276578,8721.375869253981,32632.611123040933,11643.98079927726,27464.795308150602,10404.395268372735,18451.498698544885,15002.731645223106,13994.04129660878,5911.825957908136,10047.347210851793,20465.312085781217,2441.968597561771,11422.60474059982,8722.682279067578,21527.75784823853,10391.982655961081,11484.983360983926,6939.742077798017,10732.180252933604,9982.465508856856,12017.696293245084,11453.898349963785,16767.97013602856,7404.749196553675,18183.64078863759,10921.52167784296,31325.787583930167,15063.105223627985,5570.926825718637,30244.34005994714,10749.328931562264,7685.98760657742,14094.143988138334,18788.26535498784,9173.195242898597,5065.405339174477,9572.76072836205,7486.751691724024,13083.14873103971,9543.340084020992,3391.17460357071,33045.85987853692,6649.811223897088,14235.095311881782,2888.3875731346234,22511.96646813465
"(-100.31663028, 25.67726183)",6931.440975753277,7889.9590751463,11271.80905789293,16004.877874857295,14368.946915834698,28810.04667052326,6746.559889292135,22531.01400792395,8313.24094429457,18289.541387472003,10068.950344996452,7775.554664878335,12182.45909101096,4838.298866510595,23020.142324202872,5854.1818327349965,8608.041148074359,13637.3290898261,23874.600632028454,5494.561745975956,11673.781617635103,13260.998788735054,10570.222941860722,5696.425233103722,17277.455877838132,14008.728588385442,13945.136762910823,13726.005907490713,12190.136588220159,11428.278511552615,27503.223131412495,11049.81687490475,4861.890965539406,26421.775607429467,4755.824731144836,12600.634417335941,15616.413690723035,24544.53801616105,5159.906894175364,8433.9800699389,10482.602425822846,13757.384824826848,6856.358102303997,4201.357084031977,9712.431314507747,29223.295426019245,12920.444356999913,16704.177256009534,6797.935287438762,18617.02182123308
"(-100.31789116, 25.77854365)",17366.28163736867,19324.845364681183,16853.4803967222,8174.84774590579,6984.432183444141,36249.30776675627,16740.597783529163,31081.491951865937,14021.09191208807,21626.717793987427,18619.42828893844,19210.440954413218,1018.3043653564432,15263.74686865623,21653.708338700253,7538.585581813673,15039.301384315155,8999.28991089502,22716.154101157565,15488.599640212982,15101.680004699263,2483.7426395715665,14348.876896648939,15079.082493108757,10993.072473371636,12774.120551922913,20384.6667797439,5310.154174828654,23400.040446442024,14538.218321558297,34942.4842276455,20159.722207879888,10740.144273991804,33861.036703662474,15965.728589366701,8548.618401567566,16103.88936007084,16444.406198012555,14269.8122271505,9452.417501340886,14106.848477218962,2178.309398777185,18299.54838884415,14639.957068272895,3740.312899758345,36662.55652225226,4237.145148162592,15423.491564800817,7658.325601282682,26128.66311184999
"(-100.31484873, 25.67706289)",6731.057343244055,7786.254867744685,11071.425425383708,16006.59413728818,14370.663178265584,28609.663038014038,6925.764056607373,22330.630375414727,8112.857311785349,18089.157754962784,9868.56671248723,7671.850457476719,12227.99043993847,4637.915234001373,22823.96135024888,5899.713181662508,8407.657515565137,13441.148115872105,23678.41965807446,5673.765913291193,11473.397985125881,13306.530137662565,10369.8393093515,5875.629400418959,17081.27490388414,13812.547614431447,13744.753130401601,13771.537256418223,11989.752955710937,11227.894879043393,27302.839498903275,11229.7559567461,4665.709991585412,26221.391974920247,4555.441098635615,12404.453443381948,15796.352772564383,24348.35704220705,5339.845976016713,8479.51141886641,10662.541507664195,13802.91617375436,6752.653894902382,4380.561251347214,9757.962663435259,29022.911793510026,12965.975705927423,16507.996282055537,6601.754313484767,18416.63818872386
"(-100.36766334, 25.8383109)",26972.292144831426,28930.85587214394,26459.490904184957,16230.126451343349,15039.7108888817,45855.318274219026,25786.184747022457,40687.502459328694,23627.10241955083,30596.633693138116,28225.438796401202,28816.451461875975,10306.81949795539,24869.75737611899,30623.624237850945,17144.59608927643,24645.311891777914,17816.599678755,31686.070000308257,24534.18660370628,24707.690512162022,9872.41055415479,23954.887404111698,24124.669456602052,19048.351178809193,21744.036451073604,29990.677287206658,13365.432880266213,33006.050953904785,24144.228829021056,44548.49473510826,28120.093996302254,20346.154781454563,43467.04721112523,25571.73909682946,17446.033669864104,15444.18566537095,22962.438878635512,23020.494295261957,16389.775605058523,17390.429456626105,8387.134825729569,27615.180675887143,24245.967575735653,13320.903084479862,46268.56702971501,9143.664597155506,24393.407463951506,17264.33610874544,35734.67361931275
"(-100.16933586, 25.66582695)",13446.716195371233,17210.754960580245,5242.140990819086,20724.00467640227,19107.988827853682,14660.751162363007,21278.939660494692,10355.380889639673,8268.284847904843,13367.567223642156,8040.636873076433,16292.580609780698,22134.710964840477,12888.425235776303,19836.446036841968,19577.512892059163,7343.896244940826,17028.530722960913,20091.52779238011,20026.94151717851,8569.76513956105,22913.849178016873,7895.239650007165,20442.898879810393,19515.09403644109,12818.995550841779,2148.439838654008,20509.91641354629,18588.630460332228,9044.056412413276,13353.927623252242,26049.294763114725,14325.693021666646,12272.480099269214,14004.276993948708,16007.090867088235,30087.965258947894,26862.84854133184,20159.38478238534,22157.311129263067,25053.80190680719,24096.519295613365,18519.08344822311,18733.736855234532,18731.84634537728,15073.999917858993,23288.14417627045,13370.497567247796,15753.95766183195,4540.106507456728
"(-100.18114451, 25.65808071)",12009.70274552789,15773.741510736902,5478.283454269248,20960.147139852434,19344.131291303846,14579.477239935644,20135.414558384648,9837.997010569428,8428.004756452965,13603.709687092318,6367.312371784684,14855.567159937355,22370.85342829064,11480.26003411605,20072.588500292128,19598.125697732485,7400.879919884659,17264.673186411077,20327.67025583027,18883.41641506847,8805.907603011212,23149.991641467037,8131.382113457327,19299.37377770035,19751.23649989125,13055.13801429194,1862.3630100913408,20746.05887699645,17151.617010488884,9280.198875863438,13272.653700824878,24956.31387043789,14561.835485116808,12191.20617684185,12596.111792288455,16243.233330538396,30108.57806462121,27098.991004782,19518.07043607737,22177.923934936385,25074.414712480513,24332.661759063525,17110.918246562862,17590.21175312449,18967.98880882744,14992.725995431629,23524.286639720613,13606.640030697958,15990.100125282112,4386.452390645465
"(-100.21385986, 25.65526051)",8360.216465622876,12124.255230831888,4033.059437869456,19669.90398987485,18053.88814132626,17587.62355724174,16485.928278479634,11321.209775738247,5938.009322335443,12313.466537114733,2573.5458206425246,11206.080880032341,20061.10651284302,7830.773754211038,18782.345350314543,16243.908542710631,4910.8844857671365,15974.43003643349,19037.427105852687,15233.930135163457,7515.664453033627,20840.244726019417,6841.1389634797415,15649.887497795336,18460.993349913664,11764.894864314354,4221.800979909387,19455.815727018864,13502.130730583869,7989.955725885853,16280.800018130974,21306.827590532877,11789.907819177704,15199.352494147946,8946.625512383442,14952.990180560811,26721.45939085408,25808.747854804416,15868.58415617236,18823.706779914533,21587.648125953896,22022.914843615905,13461.431966657847,13940.725473219478,16658.241893379818,18000.872312737727,21214.539724272992,12316.396880720373,13680.353209834491,7394.598707951561
"(-100.43447126, 25.69938414)",19130.956159397534,18443.963348461155,24591.909732911772,28044.91459733837,26408.983638315774,41855.536078402416,11579.657024127688,35576.503415803105,21633.341619313414,31609.64206249085,23114.439752875613,18329.55893819319,23541.157013232427,17079.36487637174,35860.89932675421,15684.737065563826,21928.141823093203,26397.784099816257,36715.35763457979,11119.817753849171,24992.398549375728,24739.479384509057,23890.323616879567,9525.462874041588,29692.798113993762,26849.48559093678,27265.237437929667,25204.486503264714,23249.17846621296,24428.936866234762,40548.71253929166,7071.400604632761,17702.647968090747,39467.26501530863,16955.339914789096,25361.089427326096,20297.040848492474,36588.002661698876,8802.224639455215,14815.489758941132,15163.229583592285,25116.082747048313,14158.484343963617,11187.82065625601,21190.91191028175,42268.784833898404,24279.142279221378,29544.934258560872,18976.341998401782,31662.51122911224
"(-100.25658508, 25.71259968)",9545.772722526866,13321.491716156808,6735.1712585148925,11490.1124576758,9874.096609127211,26123.41521111661,15291.612608933543,20963.182813658634,3902.782773880764,11799.493647153744,8501.119150731136,12711.8540369661,11295.446709685428,8135.660548290248,15272.364866917878,9608.452240529596,4920.9922461078495,7883.258629729657,15805.635521181806,14039.614465617364,4832.978309592784,12074.584922861824,4080.1752015424613,13630.097318513139,11109.322927513796,7028.057386848016,10258.77422410424,10972.518199761547,15583.854147892545,4269.516626451819,24816.591672005845,18710.73703328427,3962.6871093018085,23735.144148022817,9143.615324312294,6846.563957239499,20744.5116222253,18457.07743240455,12820.827052554881,12231.888982142304,15859.332523841413,13257.255040458313,13276.890406873343,12786.064020186623,7892.582090222228,26536.663966612596,12448.8799211154,8635.212145162885,5109.091179995744,16002.77055621033
